rainfall,temperature,N,P,K,pH,State_Name_andhra pradesh,State_Name_assam,State_Name_bihar,State_Name_chhattisgarh,State_Name_gujarat,State_Name_karnataka,State_Name_madhya pradesh,State_Name_maharashtra,State_Name_odisha,State_Name_rajasthan,State_Name_tamil nadu,State_Name_telangana,State_Name_uttar pradesh,State_Name_west bengal,Crop_Type_kharif,Crop_Type_rabi,Crop_Type_summer,Crop_Type_whole year,Crop_Black Gram,Crop_Dry chillies,Crop_Gram,Crop_Horse-gram,Crop_Jowar,Crop_Linseed,Crop_Maize,Crop_Mung beans,Crop_Pigeon peas(Toor Dal),Crop_Ragi,Crop_Rice,Crop_Sesame Seed,Crop_Sunflower,Yield_ton_per_hec
1166.9399999999998,28.33333333333333,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0602409638554218
790.98,30.616666666666664,20.0,60.0,20.0,5.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3181818181818182
770.44,28.68,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3567073170731707
510.05,33.37333333333333,20.0,60.0,20.0,5.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8538283062645011
1151.02,28.03333333333333,20.0,60.0,20.0,5.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3603603603603603
579.75,34.01,20.0,60.0,20.0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7278156996587031
1145.2199999999998,28.5,20.0,60.0,20.0,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3237410071942446
840.46,33.583333333333336,20.0,60.0,20.0,5.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.520065075921909
790.98,30.616666666666664,20.0,60.0,20.0,5.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9523809523809524
297.66,29.566666666666663,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5397260273972603
607.48,26.366666666666664,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8471544715447155
1151.02,28.03333333333333,20.0,60.0,20.0,5.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5608730600383355
654.34,29.26666666666667,20.0,60.0,20.0,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1689969604863221
510.05,33.37333333333333,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5148148148148148
579.75,34.01,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3978175399181578
607.48,26.366666666666664,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4
297.66,29.566666666666663,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8180005317734645
1011.49,30.43,20.0,60.0,20.0,5.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3843717001055966
579.75,34.01,20.0,60.0,20.0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.457855271478905
790.98,30.616666666666664,20.0,60.0,20.0,5.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5109034267912772
840.46,33.583333333333336,20.0,60.0,20.0,5.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2729948491537897
1145.2199999999998,28.5,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5660377358490566
790.98,30.616666666666664,20.0,60.0,20.0,5.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8235294117647058
1543.76,27.33333333333333,20.0,60.0,20.0,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8201892744479495
1145.2199999999998,28.5,20.0,60.0,20.0,5.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9283276450511946
288.3,25.46,20.0,60.0,20.0,5.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
884.5,27.65454545454546,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9476439790575916
1145.2199999999998,28.5,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5806794055201698
579.75,34.01,20.0,60.0,20.0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6623838162930563
790.98,30.616666666666664,20.0,60.0,20.0,5.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666
98.94,25.574,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5307017543859649
790.98,30.616666666666664,20.0,60.0,20.0,5.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9846625766871164
1011.49,30.43,20.0,60.0,20.0,5.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.096088019559902
1011.49,30.43,20.0,60.0,20.0,5.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5738963531669866
579.75,34.01,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5965608465608465
1011.49,30.43,20.0,60.0,20.0,5.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5310472659870251
790.98,30.616666666666664,20.0,60.0,20.0,5.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.745
1543.76,27.33333333333333,20.0,60.0,20.0,5.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6888888888888889
167.38,23.56,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3183475091130012
297.66,29.566666666666663,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6410256410256411
1543.76,27.33333333333333,20.0,60.0,20.0,5.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8013698630136986
1543.76,27.33333333333333,20.0,60.0,20.0,5.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5766423357664233
288.3,25.46,20.0,60.0,20.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6461538461538462
790.98,30.616666666666664,20.0,60.0,20.0,5.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.717391304347826
607.48,26.366666666666664,20.0,60.0,20.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3904109589041096
840.46,33.583333333333336,20.0,60.0,20.0,5.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2041920216362407
1543.76,27.33333333333333,20.0,60.0,20.0,5.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5714285714285714
607.48,26.366666666666664,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7678571428571429
1151.02,28.03333333333333,20.0,60.0,20.0,5.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5602716468590832
579.75,34.01,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1762139605462822
607.48,26.366666666666664,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4871794871794871
607.48,26.366666666666664,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1631799163179917
790.98,30.616666666666664,20.0,60.0,20.0,5.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.265536723163842
790.98,30.616666666666664,20.0,60.0,20.0,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2093023255813953
770.44,28.68,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2819892992973635
297.66,29.566666666666663,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6111111111111112
288.3,25.46,20.0,60.0,20.0,5.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1666666666666666
297.66,29.566666666666663,20.0,60.0,20.0,5.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6338406445837064
1543.76,27.33333333333333,20.0,60.0,20.0,5.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7305389221556886
607.48,26.366666666666664,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5425101214574899
607.48,26.366666666666664,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29
1145.2199999999998,28.5,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7484035759897829
770.44,28.68,20.0,60.0,20.0,5.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4736842105263157
1151.02,28.03333333333333,20.0,60.0,20.0,5.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5853658536585366
840.46,33.583333333333336,20.0,60.0,20.0,5.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4708449028163426
579.75,34.01,20.0,60.0,20.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8021486123545211
607.48,26.366666666666664,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7628865979381443
1145.2199999999998,28.5,20.0,60.0,20.0,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6296296296296297
510.05,33.37333333333333,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3089745748442498
1543.76,27.33333333333333,20.0,60.0,20.0,5.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8392156862745098
1151.02,28.03333333333333,20.0,60.0,20.0,5.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2714285714285714
288.3,25.46,20.0,60.0,20.0,5.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5535714285714286
607.48,26.366666666666664,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3233532934131736
770.44,28.68,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4090909090909091
297.66,29.566666666666663,20.0,60.0,20.0,5.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8053927315357562
607.48,26.366666666666664,20.0,60.0,20.0,5.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.77007700770077
152.54000000000002,22.28,20.0,60.0,20.0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
607.48,26.366666666666664,20.0,60.0,20.0,5.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.89375
167.38,23.56,20.0,60.0,20.0,5.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1281241778479347
790.98,30.616666666666664,20.0,60.0,20.0,5.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9393939393939394
98.94,25.574,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.695054945054945
579.75,34.01,20.0,60.0,20.0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.519434628975265
98.94,25.574,20.0,60.0,20.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1111111111111111
770.44,28.68,20.0,60.0,20.0,5.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3080056085998531
579.75,34.01,20.0,60.0,20.0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0346820809248556
1166.9399999999998,28.33333333333333,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7843137254901961
288.3,25.46,20.0,60.0,20.0,5.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4603174603174603
654.34,29.26666666666667,20.0,60.0,20.0,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1475409836065573
510.05,33.37333333333333,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9477726574500768
1111.68,28.648181818181826,20.0,60.0,20.0,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5930984902947519
840.46,33.583333333333336,20.0,60.0,20.0,5.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.391898042785617
1543.76,27.33333333333333,20.0,60.0,20.0,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5882352941176471
579.75,34.01,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0561782205617822
654.34,29.26666666666667,20.0,60.0,20.0,5.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3499671700590939
607.48,26.366666666666664,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4560669456066946
297.66,29.566666666666663,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8648648648648649
510.05,33.37333333333333,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3810796365579905
1543.76,27.33333333333333,20.0,60.0,20.0,5.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8333333333333334
98.94,25.574,20.0,60.0,20.0,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333
607.48,26.366666666666664,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3307392996108949
790.98,30.616666666666664,20.0,60.0,20.0,5.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7836812144212524
790.98,30.616666666666664,20.0,60.0,20.0,5.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
297.66,29.566666666666663,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.065159574468085
790.98,30.616666666666664,20.0,60.0,20.0,5.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.746031746031746
510.05,33.37333333333333,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4
654.34,29.26666666666667,20.0,60.0,20.0,5.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.467017913593256
607.48,26.366666666666664,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1485411140583554
790.98,30.616666666666664,20.0,60.0,20.0,5.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
840.46,33.583333333333336,20.0,60.0,20.0,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.02
297.66,29.566666666666663,20.0,60.0,20.0,5.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6671338472319551
1543.76,27.33333333333333,20.0,60.0,20.0,5.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8370044052863436
1246.715,22.6,20.0,60.0,20.0,5.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4402730375426621
884.5,27.65454545454546,20.0,60.0,20.0,5.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4078101828966881
1151.02,28.03333333333333,20.0,60.0,20.0,5.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4259259259259259
840.46,33.583333333333336,20.0,60.0,20.0,5.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1666666666666667
884.5,27.65454545454546,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5006675567423231
654.34,29.26666666666667,20.0,60.0,20.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3497164461247637
579.75,34.01,20.0,60.0,20.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.44080370942813
297.66,29.566666666666663,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7317073170731707
1543.76,27.33333333333333,20.0,60.0,20.0,5.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7058823529411765
1011.49,30.43,20.0,60.0,20.0,5.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5636363636363636
579.75,34.01,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9338346776638972
840.46,33.583333333333336,20.0,60.0,20.0,5.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.936870997255261
297.66,29.566666666666663,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65
607.48,26.366666666666664,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6338028169014085
1011.49,30.43,20.0,60.0,20.0,5.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7121212121212122
790.98,30.616666666666664,20.0,60.0,20.0,5.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7419354838709677
1246.715,22.6,20.0,60.0,20.0,5.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36290548098434
297.66,29.566666666666663,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6912928759894459
1151.02,28.03333333333333,20.0,60.0,20.0,5.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6539888682745826
579.75,34.01,20.0,60.0,20.0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0226778502640572
790.98,30.616666666666664,20.0,60.0,20.0,5.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
654.34,29.26666666666667,20.0,60.0,20.0,5.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2920223000641374
98.94,25.574,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3043478260869565
152.54000000000002,22.28,20.0,60.0,20.0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6
1246.715,22.6,20.0,60.0,20.0,5.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7144169564932082
607.48,26.366666666666664,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.95
510.05,33.37333333333333,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9166666666666666
1246.715,22.6,20.0,60.0,20.0,5.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5178571428571429
